system,stratum_quantile,query,unit,window_index,method,step,value
metropt,0.75,TP2,bar,34090,observed,-68,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-67,-0.00800000037997961
metropt,0.75,TP2,bar,34090,observed,-66,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-65,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-64,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-63,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-62,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-61,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-60,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-59,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-58,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-57,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-56,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-55,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-54,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-53,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-52,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-51,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-50,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-49,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-48,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-47,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-46,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-45,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-44,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-43,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-42,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-41,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-40,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-39,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-38,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-37,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-36,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-35,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-34,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-33,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-32,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-31,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-30,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-29,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-28,-0.01600000075995922
metropt,0.75,TP2,bar,34090,observed,-27,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-26,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-25,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-24,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-23,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-22,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-21,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-20,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-19,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-18,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-17,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-16,-0.01600000075995922
metropt,0.75,TP2,bar,34090,observed,-15,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-14,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-13,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-12,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-11,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-10,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-9,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-8,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-7,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-6,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-5,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-4,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,-3,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,-2,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,-1,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,0,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,1,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,2,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,3,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,4,-0.009999999776482582
metropt,0.75,TP2,bar,34090,observed,5,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,6,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,7,-0.01600000075995922
metropt,0.75,TP2,bar,34090,observed,8,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,9,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,10,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,11,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,12,-0.01600000075995922
metropt,0.75,TP2,bar,34090,observed,13,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,14,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,15,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,16,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,17,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,18,-0.014000000432133675
metropt,0.75,TP2,bar,34090,observed,19,-0.012000000104308128
metropt,0.75,TP2,bar,34090,observed,20,2.812000036239624
metropt,0.75,TP2,bar,34090,observed,21,8.569999694824219
metropt,0.75,TP2,bar,34090,observed,22,8.850000381469727
metropt,0.75,TP2,bar,34090,observed,23,9.055999755859375
metropt,0.75,TP2,bar,34090,observed,24,9.244000434875488
metropt,0.75,TP2,bar,34090,moirai,1,-0.012530863285064697
metropt,0.75,TP2,bar,34090,moirai,2,-0.012563586235046387
metropt,0.75,TP2,bar,34090,moirai,3,-0.012612760066986084
metropt,0.75,TP2,bar,34090,moirai,4,-0.012520253658294678
metropt,0.75,TP2,bar,34090,moirai,5,-0.012612342834472656
metropt,0.75,TP2,bar,34090,moirai,6,-0.01263880729675293
metropt,0.75,TP2,bar,34090,moirai,7,-0.012568831443786621
metropt,0.75,TP2,bar,34090,moirai,8,-0.012575805187225342
metropt,0.75,TP2,bar,34090,moirai,9,-0.012636959552764893
metropt,0.75,TP2,bar,34090,moirai,10,-0.01274961233139038
metropt,0.75,TP2,bar,34090,moirai,11,-0.012678563594818115
metropt,0.75,TP2,bar,34090,moirai,12,-0.012609243392944336
metropt,0.75,TP2,bar,34090,moirai,13,-0.012746453285217285
metropt,0.75,TP2,bar,34090,moirai,14,-0.012551367282867432
metropt,0.75,TP2,bar,34090,moirai,15,-0.01250767707824707
metropt,0.75,TP2,bar,34090,moirai,16,-0.012472927570343018
metropt,0.75,TP2,bar,34090,moirai,17,-0.012476325035095215
metropt,0.75,TP2,bar,34090,moirai,18,-0.012575626373291016
metropt,0.75,TP2,bar,34090,moirai,19,-0.012543022632598877
metropt,0.75,TP2,bar,34090,moirai,20,-0.012443959712982178
metropt,0.75,TP2,bar,34090,moirai,21,-0.012511670589447021
metropt,0.75,TP2,bar,34090,moirai,22,-0.012597799301147461
metropt,0.75,TP2,bar,34090,moirai,23,-0.012492716312408447
metropt,0.75,TP2,bar,34090,moirai,24,-0.01249241828918457
metropt,0.75,TP2,bar,34090,gaugeformer_v13,1,-0.012530863285064697
metropt,0.75,TP2,bar,34090,gaugeformer_v13,2,-0.012563586235046387
metropt,0.75,TP2,bar,34090,gaugeformer_v13,3,-0.012612760066986084
metropt,0.75,TP2,bar,34090,gaugeformer_v13,4,-0.012520253658294678
metropt,0.75,TP2,bar,34090,gaugeformer_v13,5,-0.012612342834472656
metropt,0.75,TP2,bar,34090,gaugeformer_v13,6,-0.01263880729675293
metropt,0.75,TP2,bar,34090,gaugeformer_v13,7,-0.012568831443786621
metropt,0.75,TP2,bar,34090,gaugeformer_v13,8,-0.012575805187225342
metropt,0.75,TP2,bar,34090,gaugeformer_v13,9,-0.012636959552764893
metropt,0.75,TP2,bar,34090,gaugeformer_v13,10,-0.01274961233139038
metropt,0.75,TP2,bar,34090,gaugeformer_v13,11,-0.012678563594818115
metropt,0.75,TP2,bar,34090,gaugeformer_v13,12,-0.012609243392944336
metropt,0.75,TP2,bar,34090,gaugeformer_v13,13,-0.012746453285217285
metropt,0.75,TP2,bar,34090,gaugeformer_v13,14,-0.012551367282867432
metropt,0.75,TP2,bar,34090,gaugeformer_v13,15,-0.01250767707824707
metropt,0.75,TP2,bar,34090,gaugeformer_v13,16,-0.012472927570343018
metropt,0.75,TP2,bar,34090,gaugeformer_v13,17,-0.012476325035095215
metropt,0.75,TP2,bar,34090,gaugeformer_v13,18,-0.012575626373291016
metropt,0.75,TP2,bar,34090,gaugeformer_v13,19,-0.012543022632598877
metropt,0.75,TP2,bar,34090,gaugeformer_v13,20,-0.012443959712982178
metropt,0.75,TP2,bar,34090,gaugeformer_v13,21,-0.012511670589447021
metropt,0.75,TP2,bar,34090,gaugeformer_v13,22,-0.012597799301147461
metropt,0.75,TP2,bar,34090,gaugeformer_v13,23,-0.012492716312408447
metropt,0.75,TP2,bar,34090,gaugeformer_v13,24,-0.01249241828918457
metropt,0.25,TP2,bar,31432,unitime,1,0.9000341296195984
metropt,0.25,TP2,bar,31432,unitime,2,1.4796085357666016
metropt,0.25,TP2,bar,31432,unitime,3,1.4178040027618408
metropt,0.25,TP2,bar,31432,unitime,4,1.018813967704773
metropt,0.25,TP2,bar,31432,unitime,5,1.5363826751708984
metropt,0.25,TP2,bar,31432,unitime,6,0.9636631011962891
metropt,0.25,TP2,bar,31432,unitime,7,1.3481342792510986
metropt,0.25,TP2,bar,31432,unitime,8,0.35079225897789
metropt,0.25,TP2,bar,31432,unitime,9,0.44677358865737915
metropt,0.25,TP2,bar,31432,unitime,10,1.2794618606567383
metropt,0.25,TP2,bar,31432,unitime,11,0.7234209775924683
metropt,0.25,TP2,bar,31432,unitime,12,0.8355940580368042
metropt,0.25,TP2,bar,31432,unitime,13,1.2734017372131348
metropt,0.25,TP2,bar,31432,unitime,14,0.6359298229217529
metropt,0.25,TP2,bar,31432,unitime,15,0.4090054929256439
metropt,0.25,TP2,bar,31432,unitime,16,0.9704909324645996
metropt,0.25,TP2,bar,31432,unitime,17,0.5006496906280518
metropt,0.25,TP2,bar,31432,unitime,18,0.4808635413646698
metropt,0.25,TP2,bar,31432,unitime,19,0.4915359914302826
metropt,0.25,TP2,bar,31432,unitime,20,0.581788182258606
metropt,0.25,TP2,bar,31432,unitime,21,0.08665674924850464
metropt,0.25,TP2,bar,31432,unitime,22,0.3602812886238098
metropt,0.25,TP2,bar,31432,unitime,23,-0.7159497141838074
metropt,0.25,TP2,bar,31432,unitime,24,-0.24906688928604126
metropt,0.75,TP2,bar,34090,unitime,1,0.39913976192474365
metropt,0.75,TP2,bar,34090,unitime,2,0.38237735629081726
metropt,0.75,TP2,bar,34090,unitime,3,0.4976821839809418
metropt,0.75,TP2,bar,34090,unitime,4,0.09163287281990051
metropt,0.75,TP2,bar,34090,unitime,5,0.27428990602493286
metropt,0.75,TP2,bar,34090,unitime,6,0.21744632720947266
metropt,0.75,TP2,bar,34090,unitime,7,0.30625542998313904
metropt,0.75,TP2,bar,34090,unitime,8,0.01716071367263794
metropt,0.75,TP2,bar,34090,unitime,9,0.2814581096172333
metropt,0.75,TP2,bar,34090,unitime,10,0.5051817893981934
metropt,0.75,TP2,bar,34090,unitime,11,0.4914523959159851
metropt,0.75,TP2,bar,34090,unitime,12,0.42370522022247314
metropt,0.75,TP2,bar,34090,unitime,13,0.6482608318328857
metropt,0.75,TP2,bar,34090,unitime,14,0.26635369658470154
metropt,0.75,TP2,bar,34090,unitime,15,0.4489791989326477
metropt,0.75,TP2,bar,34090,unitime,16,0.5058802962303162
metropt,0.75,TP2,bar,34090,unitime,17,0.5261759757995605
metropt,0.75,TP2,bar,34090,unitime,18,0.4515061378479004
metropt,0.75,TP2,bar,34090,unitime,19,0.5667147636413574
metropt,0.75,TP2,bar,34090,unitime,20,0.6402628421783447
metropt,0.75,TP2,bar,34090,unitime,21,0.3182840049266815
metropt,0.75,TP2,bar,34090,unitime,22,0.5833104848861694
metropt,0.75,TP2,bar,34090,unitime,23,0.38448601961135864
metropt,0.75,TP2,bar,34090,unitime,24,0.23126548528671265
metropt,0.25,TP2,bar,31432,timer_xl,1,0.1300460398197174
metropt,0.25,TP2,bar,31432,timer_xl,2,-0.19687163829803467
metropt,0.25,TP2,bar,31432,timer_xl,3,-0.3862001299858093
metropt,0.25,TP2,bar,31432,timer_xl,4,-0.46332496404647827
metropt,0.25,TP2,bar,31432,timer_xl,5,0.14240017533302307
metropt,0.25,TP2,bar,31432,timer_xl,6,0.09643879532814026
metropt,0.25,TP2,bar,31432,timer_xl,7,0.2798248529434204
metropt,0.25,TP2,bar,31432,timer_xl,8,0.29832762479782104
metropt,0.25,TP2,bar,31432,timer_xl,9,0.29766035079956055
metropt,0.25,TP2,bar,31432,timer_xl,10,0.32645127177238464
metropt,0.25,TP2,bar,31432,timer_xl,11,0.49055734276771545
metropt,0.25,TP2,bar,31432,timer_xl,12,0.4380244016647339
metropt,0.25,TP2,bar,31432,timer_xl,13,0.6697679758071899
metropt,0.25,TP2,bar,31432,timer_xl,14,0.7868305444717407
metropt,0.25,TP2,bar,31432,timer_xl,15,1.0026183128356934
metropt,0.25,TP2,bar,31432,timer_xl,16,0.855125904083252
metropt,0.25,TP2,bar,31432,timer_xl,17,0.7838531732559204
metropt,0.25,TP2,bar,31432,timer_xl,18,0.5477652549743652
metropt,0.25,TP2,bar,31432,timer_xl,19,0.6285430192947388
metropt,0.25,TP2,bar,31432,timer_xl,20,0.7475990653038025
metropt,0.25,TP2,bar,31432,timer_xl,21,0.7979630827903748
metropt,0.25,TP2,bar,31432,timer_xl,22,1.2776364088058472
metropt,0.25,TP2,bar,31432,timer_xl,23,1.1133219003677368
metropt,0.25,TP2,bar,31432,timer_xl,24,1.56260085105896
metropt,0.75,TP2,bar,34090,timer_xl,1,0.3229941725730896
metropt,0.75,TP2,bar,34090,timer_xl,2,0.23002901673316956
metropt,0.75,TP2,bar,34090,timer_xl,3,0.2109278440475464
metropt,0.75,TP2,bar,34090,timer_xl,4,0.26100489497184753
metropt,0.75,TP2,bar,34090,timer_xl,5,0.17499378323554993
metropt,0.75,TP2,bar,34090,timer_xl,6,-0.28828394412994385
metropt,0.75,TP2,bar,34090,timer_xl,7,-0.10434317588806152
metropt,0.75,TP2,bar,34090,timer_xl,8,-0.2341870665550232
metropt,0.75,TP2,bar,34090,timer_xl,9,-0.07743567228317261
metropt,0.75,TP2,bar,34090,timer_xl,10,-0.22261303663253784
metropt,0.75,TP2,bar,34090,timer_xl,11,-0.2029086947441101
metropt,0.75,TP2,bar,34090,timer_xl,12,-0.18684875965118408
metropt,0.75,TP2,bar,34090,timer_xl,13,-0.1993868350982666
metropt,0.75,TP2,bar,34090,timer_xl,14,-0.28306710720062256
metropt,0.75,TP2,bar,34090,timer_xl,15,-0.25683164596557617
metropt,0.75,TP2,bar,34090,timer_xl,16,-0.16604799032211304
metropt,0.75,TP2,bar,34090,timer_xl,17,-0.021072208881378174
metropt,0.75,TP2,bar,34090,timer_xl,18,-0.024709701538085938
metropt,0.75,TP2,bar,34090,timer_xl,19,-0.029330670833587646
metropt,0.75,TP2,bar,34090,timer_xl,20,-0.03422403335571289
metropt,0.75,TP2,bar,34090,timer_xl,21,-0.027706444263458252
metropt,0.75,TP2,bar,34090,timer_xl,22,0.1431562602519989
metropt,0.75,TP2,bar,34090,timer_xl,23,0.008933603763580322
metropt,0.75,TP2,bar,34090,timer_xl,24,0.3406485915184021
metropt,0.25,TP2,bar,31432,gtm,1,0.06421706080436707
metropt,0.25,TP2,bar,31432,gtm,2,0.7896326184272766
metropt,0.25,TP2,bar,31432,gtm,3,0.649949848651886
metropt,0.25,TP2,bar,31432,gtm,4,1.830984115600586
metropt,0.25,TP2,bar,31432,gtm,5,1.5608742237091064
metropt,0.25,TP2,bar,31432,gtm,6,2.2564022541046143
metropt,0.25,TP2,bar,31432,gtm,7,2.0473721027374268
metropt,0.25,TP2,bar,31432,gtm,8,2.562263250350952
metropt,0.25,TP2,bar,31432,gtm,9,1.7217671871185303
metropt,0.25,TP2,bar,31432,gtm,10,0.8888422250747681
metropt,0.25,TP2,bar,31432,gtm,11,2.0262699127197266
metropt,0.25,TP2,bar,31432,gtm,12,1.2348122596740723
metropt,0.25,TP2,bar,31432,gtm,13,1.830690622329712
metropt,0.25,TP2,bar,31432,gtm,14,1.9803810119628906
metropt,0.25,TP2,bar,31432,gtm,15,2.0354769229888916
metropt,0.25,TP2,bar,31432,gtm,16,1.8551630973815918
metropt,0.25,TP2,bar,31432,gtm,17,1.4735515117645264
metropt,0.25,TP2,bar,31432,gtm,18,0.0036142468452453613
metropt,0.25,TP2,bar,31432,gtm,19,0.6675279140472412
metropt,0.25,TP2,bar,31432,gtm,20,0.6034899353981018
metropt,0.25,TP2,bar,31432,gtm,21,0.5940960049629211
metropt,0.25,TP2,bar,31432,gtm,22,1.5412123203277588
metropt,0.25,TP2,bar,31432,gtm,23,0.6532546877861023
metropt,0.25,TP2,bar,31432,gtm,24,1.7910122871398926
metropt,0.75,TP2,bar,34090,gtm,1,-0.26442211866378784
metropt,0.75,TP2,bar,34090,gtm,2,0.5110323429107666
metropt,0.75,TP2,bar,34090,gtm,3,0.5928053855895996
metropt,0.75,TP2,bar,34090,gtm,4,1.529051661491394
metropt,0.75,TP2,bar,34090,gtm,5,0.16726940870285034
metropt,0.75,TP2,bar,34090,gtm,6,0.2513366639614105
metropt,0.75,TP2,bar,34090,gtm,7,-0.5902848839759827
metropt,0.75,TP2,bar,34090,gtm,8,-0.1756579875946045
metropt,0.75,TP2,bar,34090,gtm,9,-0.5781382918357849
metropt,0.75,TP2,bar,34090,gtm,10,-1.3610811233520508
metropt,0.75,TP2,bar,34090,gtm,11,-0.5517804026603699
metropt,0.75,TP2,bar,34090,gtm,12,-1.0614597797393799
metropt,0.75,TP2,bar,34090,gtm,13,-0.38721323013305664
metropt,0.75,TP2,bar,34090,gtm,14,0.24935856461524963
metropt,0.75,TP2,bar,34090,gtm,15,0.3075857162475586
metropt,0.75,TP2,bar,34090,gtm,16,0.6246371269226074
metropt,0.75,TP2,bar,34090,gtm,17,1.0825365781784058
metropt,0.75,TP2,bar,34090,gtm,18,-0.162192702293396
metropt,0.75,TP2,bar,34090,gtm,19,0.5465315580368042
metropt,0.75,TP2,bar,34090,gtm,20,0.4919029772281647
metropt,0.75,TP2,bar,34090,gtm,21,-0.09954959154129028
metropt,0.75,TP2,bar,34090,gtm,22,-0.02261286973953247
metropt,0.75,TP2,bar,34090,gtm,23,-0.16102588176727295
metropt,0.75,TP2,bar,34090,gtm,24,0.5186553597450256
metropt,0.25,TP2,bar,31432,cpiri,1,-0.11482000350952148
metropt,0.25,TP2,bar,31432,cpiri,2,-0.10989600419998169
metropt,0.25,TP2,bar,31432,cpiri,3,-0.13713568449020386
metropt,0.25,TP2,bar,31432,cpiri,4,-0.15150868892669678
metropt,0.25,TP2,bar,31432,cpiri,5,-0.15728741884231567
metropt,0.25,TP2,bar,31432,cpiri,6,-0.14150351285934448
metropt,0.25,TP2,bar,31432,cpiri,7,-0.13785851001739502
metropt,0.25,TP2,bar,31432,cpiri,8,-0.11431986093521118
metropt,0.25,TP2,bar,31432,cpiri,9,-0.1168699860572815
metropt,0.25,TP2,bar,31432,cpiri,10,-0.1438816785812378
metropt,0.25,TP2,bar,31432,cpiri,11,-0.1544066071510315
metropt,0.25,TP2,bar,31432,cpiri,12,-0.16921883821487427
metropt,0.25,TP2,bar,31432,cpiri,13,-0.1559167504310608
metropt,0.25,TP2,bar,31432,cpiri,14,-0.17943990230560303
metropt,0.25,TP2,bar,31432,cpiri,15,-0.18675053119659424
metropt,0.25,TP2,bar,31432,cpiri,16,-0.20569676160812378
metropt,0.25,TP2,bar,31432,cpiri,17,-0.21963554620742798
metropt,0.25,TP2,bar,31432,cpiri,18,-0.22296571731567383
metropt,0.25,TP2,bar,31432,cpiri,19,-0.2135564684867859
metropt,0.25,TP2,bar,31432,cpiri,20,-0.2102145552635193
metropt,0.25,TP2,bar,31432,cpiri,21,-0.20907914638519287
metropt,0.25,TP2,bar,31432,cpiri,22,-0.13177311420440674
metropt,0.25,TP2,bar,31432,cpiri,23,-0.2290305495262146
metropt,0.25,TP2,bar,31432,cpiri,24,0.0006806850433349609
metropt,0.75,TP2,bar,34090,cpiri,1,-0.09734147787094116
metropt,0.75,TP2,bar,34090,cpiri,2,-0.07801848649978638
metropt,0.75,TP2,bar,34090,cpiri,3,-0.10130196809768677
metropt,0.75,TP2,bar,34090,cpiri,4,-0.13480740785598755
metropt,0.75,TP2,bar,34090,cpiri,5,-0.12362706661224365
metropt,0.75,TP2,bar,34090,cpiri,6,-0.11832547187805176
metropt,0.75,TP2,bar,34090,cpiri,7,-0.10934567451477051
metropt,0.75,TP2,bar,34090,cpiri,8,-0.09456658363342285
metropt,0.75,TP2,bar,34090,cpiri,9,-0.11082923412322998
metropt,0.75,TP2,bar,34090,cpiri,10,-0.13529103994369507
metropt,0.75,TP2,bar,34090,cpiri,11,-0.13386064767837524
metropt,0.75,TP2,bar,34090,cpiri,12,-0.15146756172180176
metropt,0.75,TP2,bar,34090,cpiri,13,-0.13886016607284546
metropt,0.75,TP2,bar,34090,cpiri,14,-0.1532720923423767
metropt,0.75,TP2,bar,34090,cpiri,15,-0.15669548511505127
metropt,0.75,TP2,bar,34090,cpiri,16,-0.17098039388656616
metropt,0.75,TP2,bar,34090,cpiri,17,-0.152149498462677
metropt,0.75,TP2,bar,34090,cpiri,18,-0.15783560276031494
metropt,0.75,TP2,bar,34090,cpiri,19,-0.11180490255355835
metropt,0.75,TP2,bar,34090,cpiri,20,-0.1152423620223999
metropt,0.75,TP2,bar,34090,cpiri,21,-0.08818936347961426
metropt,0.75,TP2,bar,34090,cpiri,22,-0.08049118518829346
metropt,0.75,TP2,bar,34090,cpiri,23,-0.1248776912689209
metropt,0.75,TP2,bar,34090,cpiri,24,-0.09769046306610107
pmsm,0.25,u_q,V,597,observed,-95,120.91889953613281
pmsm,0.25,u_q,V,597,observed,-94,120.92840576171875
pmsm,0.25,u_q,V,597,observed,-93,120.93994140625
pmsm,0.25,u_q,V,597,observed,-92,120.94831848144531
pmsm,0.25,u_q,V,597,observed,-91,120.96333312988281
pmsm,0.25,u_q,V,597,observed,-90,120.9277114868164
pmsm,0.25,u_q,V,597,observed,-89,120.94731140136719
pmsm,0.25,u_q,V,597,observed,-88,120.96478271484375
pmsm,0.25,u_q,V,597,observed,-87,120.98431396484375
pmsm,0.25,u_q,V,597,observed,-86,120.97999572753906
pmsm,0.25,u_q,V,597,observed,-85,120.9719009399414
pmsm,0.25,u_q,V,597,observed,-84,120.95952606201172
pmsm,0.25,u_q,V,597,observed,-83,120.97215270996094
pmsm,0.25,u_q,V,597,observed,-82,120.97303771972656
pmsm,0.25,u_q,V,597,observed,-81,120.98011779785156
pmsm,0.25,u_q,V,597,observed,-80,120.98918151855469
pmsm,0.25,u_q,V,597,observed,-79,120.92938995361328
pmsm,0.25,u_q,V,597,observed,-78,120.92547607421875
pmsm,0.25,u_q,V,597,observed,-77,120.927490234375
pmsm,0.25,u_q,V,597,observed,-76,120.94104766845703
pmsm,0.25,u_q,V,597,observed,-75,120.94200897216797
pmsm,0.25,u_q,V,597,observed,-74,120.95238494873047
pmsm,0.25,u_q,V,597,observed,-73,120.89910125732422
pmsm,0.25,u_q,V,597,observed,-72,120.933349609375
pmsm,0.25,u_q,V,597,observed,-71,120.94688415527344
pmsm,0.25,u_q,V,597,observed,-70,120.95723724365234
pmsm,0.25,u_q,V,597,observed,-69,120.97196960449219
pmsm,0.25,u_q,V,597,observed,-68,120.9800033569336
pmsm,0.25,u_q,V,597,observed,-67,120.93309020996094
pmsm,0.25,u_q,V,597,observed,-66,120.9542465209961
pmsm,0.25,u_q,V,597,observed,-65,120.96875
pmsm,0.25,u_q,V,597,observed,-64,120.97653198242188
pmsm,0.25,u_q,V,597,observed,-63,120.98883819580078
pmsm,0.25,u_q,V,597,observed,-62,120.99304962158203
pmsm,0.25,u_q,V,597,observed,-61,120.95157623291016
pmsm,0.25,u_q,V,597,observed,-60,120.9543685913086
pmsm,0.25,u_q,V,597,observed,-59,120.95890045166016
pmsm,0.25,u_q,V,597,observed,-58,120.94783020019531
pmsm,0.25,u_q,V,597,observed,-57,120.93802642822266
pmsm,0.25,u_q,V,597,observed,-56,120.91694641113281
pmsm,0.25,u_q,V,597,observed,-55,120.88335418701172
pmsm,0.25,u_q,V,597,observed,-54,120.90370178222656
pmsm,0.25,u_q,V,597,observed,-53,120.9270248413086
pmsm,0.25,u_q,V,597,observed,-52,120.94234466552734
pmsm,0.25,u_q,V,597,observed,-51,120.95480346679688
pmsm,0.25,u_q,V,597,observed,-50,120.91129302978516
pmsm,0.25,u_q,V,597,observed,-49,120.93450927734375
pmsm,0.25,u_q,V,597,observed,-48,120.95433807373047
pmsm,0.25,u_q,V,597,observed,-47,120.96788787841797
pmsm,0.25,u_q,V,597,observed,-46,120.98370361328125
pmsm,0.25,u_q,V,597,observed,-45,120.9911880493164
pmsm,0.25,u_q,V,597,observed,-44,120.92461395263672
pmsm,0.25,u_q,V,597,observed,-43,120.94805145263672
pmsm,0.25,u_q,V,597,observed,-42,120.96089172363281
pmsm,0.25,u_q,V,597,observed,-41,120.9816665649414
pmsm,0.25,u_q,V,597,observed,-40,120.99659729003906
pmsm,0.25,u_q,V,597,observed,-39,120.998291015625
pmsm,0.25,u_q,V,597,observed,-38,120.9444580078125
pmsm,0.25,u_q,V,597,observed,-37,120.96781158447266
pmsm,0.25,u_q,V,597,observed,-36,120.98023223876953
pmsm,0.25,u_q,V,597,observed,-35,120.98493194580078
pmsm,0.25,u_q,V,597,observed,-34,120.99346923828125
pmsm,0.25,u_q,V,597,observed,-33,121.01211547851562
pmsm,0.25,u_q,V,597,observed,-32,120.96424102783203
pmsm,0.25,u_q,V,597,observed,-31,120.97109985351562
pmsm,0.25,u_q,V,597,observed,-30,120.9862289428711
pmsm,0.25,u_q,V,597,observed,-29,120.99967193603516
pmsm,0.25,u_q,V,597,observed,-28,121.00714874267578
pmsm,0.25,u_q,V,597,observed,-27,120.9850845336914
pmsm,0.25,u_q,V,597,observed,-26,120.9429702758789
pmsm,0.25,u_q,V,597,observed,-25,120.94445037841797
pmsm,0.25,u_q,V,597,observed,-24,120.94554138183594
pmsm,0.25,u_q,V,597,observed,-23,120.94062805175781
pmsm,0.25,u_q,V,597,observed,-22,120.9478530883789
pmsm,0.25,u_q,V,597,observed,-21,120.88458251953125
pmsm,0.25,u_q,V,597,observed,-20,120.90547180175781
pmsm,0.25,u_q,V,597,observed,-19,120.91645812988281
pmsm,0.25,u_q,V,597,observed,-18,120.9112319946289
pmsm,0.25,u_q,V,597,observed,-17,120.90612030029297
pmsm,0.25,u_q,V,597,observed,-16,120.91264343261719
pmsm,0.25,u_q,V,597,observed,-15,120.84974670410156
